,Mean_1,Mean_2,SD_2,Obli_2,Kurt_2,ES1_2,ES2_2,simple_mean2,Mean_3,SD_3,Obli_3,Kurt_3,simple_mean3,flair
231,46.91823282047194,159.57235421166308,24.723823390685343,12.984563555954974,1080.5446323385088,1.0037413859927282,15.0,15.433333333333334,14.904967602591793,7.842099734043888,1.245513198010868,99.83162701979552,18.52,25
232,42.788947903380105,137.03030303030303,7.47413661167568,11.532877426848861,148.78773646636958,0.530910579729669,15.0,1.1,15.242424242424242,7.788998858258855,-6.050688350422228,121.96470286645149,1.32,26
233,32.58769132653062,144.8469387755102,16.013770885579806,-7.294958217848291,435.003581904434,0.8164165123273392,17.0,1.6333333333333333,5.285714285714285,3.4285714285714284,0.40229087668688823,17.289115646258505,1.96,10
234,28.9749681122449,111.54245283018867,25.810916032493967,-81.06552222905192,1309.1469783770415,0.8782229207771319,15.0,3.533333333333333,7.037735849056604,3.784089153637518,-3.083318683959527,23.316303632878604,4.24,12
235,37.13485032684949,107.1829268292683,23.136065209643796,112.80034698337386,1704.7239477207113,0.9389927978070782,10.0,4.1,3.4227642276422765,2.7732993179628163,4.152462534004264,18.277206140631613,4.92,13
236,33.02358697385204,103.98540145985402,17.345874118257093,58.97667099147621,736.4119455443716,0.8031636439191532,10.0,4.566666666666666,6.459854014598539,6.302605878095239,27.269382731942706,224.38143062562125,5.48,14
237,32.310566804846935,91.91265060240964,10.203644350649812,4.324186906994584,466.7251031357733,0.6685115335716258,10.0,5.533333333333333,4.126506024096385,3.6802496097034973,12.180457049460681,110.45748335346556,6.64,15
238,35.17073401626275,105.25,14.303627162366894,27.433174153917097,594.6436153963648,0.8177357595470464,11.0,9.066666666666666,5.9375,4.14353567230295,10.579287303585248,124.0417889128769,10.88,16
239,29.511260363520407,83.54663212435233,10.443675804288546,5.979008408775199,208.54941711463024,0.6660905154428243,8.0,6.433333333333334,6.414507772020725,5.348400263580996,20.657032346857097,186.1376242621726,7.72,17
240,31.491191007653065,84.30528846153847,12.771920105685782,61.856371785879006,692.5278092998292,0.6344677493437239,8.0,6.933333333333334,6.100961538461538,6.790434380468144,31.20584236135973,245.27368976997863,8.32,18
241,34.865353954081634,92.95454545454545,7.120567346696679,4.375077647914659,137.53155953848332,0.5356983131931419,10.0,6.233333333333333,5.053475935828877,4.2460835938290895,15.510203021465717,153.5224190333376,7.48,19
